code,name_french,isco88,name_english
7536,"Stainer, chaussures",7442,"Stainer, footwear"
7535,"Teinture, cuir",7441,"Stainer, leather"
7522,"Stainer, meubles en bois",7422,"Stainer, wooden furniture"
5211,"Marchand, marché",5230,"Stallholder, market"
7322,"Stamper, impression héraldique",7346,"Stamper, heraldic printing"
7316,"Estampage, caoutchouc: céramique",7324,"Stamper, rubber: ceramics"
1324,"Chef de gare, chemin de fer",1226,"Stationmaster, railway"
2120,Statisticien,2122,Statistician
8160,"Plus raide, maltage",8278,"Steeper, malting"
7119,Steeplejack,7129,Steeplejack
7516,"Stemmer, tabac",7416,"Stemmer, tobacco"
7316,"Stenciller, décoration en céramique",7324,"Stenciller, ceramics decoration"
7322,"Stenciller, sérigraphie",7346,"Stenciller, silk-screen"
4131,Sténo,4111,Stenographer
3342,"Sténographe, juridique",4115,"Stenographer, legal"
3344,"Sténographe, médical",4115,"Stenographer, medical"
4131,"Sténographe, dactylographie",4111,"Stenographer, typing"
7321,Stéréotype,7342,Stereotyper
9333,Arrimeur,9333,Stevedore
5111,"Steward, cabine",5111,"Steward, cabin"
5151,"Steward, chef: hôtel",5121,"Steward, chief: hotel"
5111,"Intendant, chef : navire",5110,"Steward, chief: ship"
5151,"Steward, hôtel",5121,"Steward, hotel"
5151,"Steward, maison",5121,"Steward, house"
9412,"Steward, cuisine",9132,"Steward, kitchen"
5131,Serveurs,5123,"Steward, mess"
5131,"Steward, navire: salon à manger",5123,"Steward, ship: dining saloon"
5131,"Steward, navire: désordre",5123,"Steward, ship: mess"
5111,"Steward, navire",5111,"Steward, ship's"
5131,"Steward, vin",5123,"Steward, wine"
5111,Agents d'accueil et stewards,5111,"Stewardess, cabin"
5151,"Hôtesse de l’air, chef: hôtel",5121,"Stewardess, chief: hotel"
5111,"Hôtesse de l’air, chef : navire",5110,"Stewardess, chief: ship"
5151,"Hôtesse de l’air, hôtel",5121,"Stewardess, hotel"
5151,"Hôtesse de l’air, maison",5121,"Stewardess, house"
9412,"Hôtesse de l’air, cuisine",9132,"Stewardess, kitchen"
5131,"Hôtesse de l’air, désordre",5123,"Stewardess, mess"
5111,"Hôtesse de l’air, navire",5111,"Stewardess, ship"
5131,"Hôtesse de l’air, navire: salon à manger",5123,"Stewardess, ship: dining saloon"
5131,"Hôtesse de l’air, navire: désordre",5123,"Stewardess, ship: mess"
5131,"Hôtesse de l’air, vin",5123,"Stewardess, wine"
7511,"Bouchers, poissonniers et assimilés",7411,"Sticker, animal"
9629,"Autocollant, facture",9120,"Sticker, bill"
7314,"Sticker-up, poterie",7321,"Sticker-up, pottery"
3311,Courtier,3411,Stockbroker
9334,"Stockeur, étagère",9333,"Stocker, shelf"
6121,"Stockman, bovins de boucherie",9211,"Stockman, beef cattle"
6121,"Éleveur, bétail",9211,"Stockman, livestock"
6121,"Stockman, mouton",9211,"Stockman, sheep"
6121,"Stockwoman, bovins de boucherie",9211,"Stockwoman, beef cattle"
6121,"Éleveur, bétail",9211,"Stockwoman, livestock"
6121,"Stockwoman, mouton",9211,"Stockwoman, sheep"
8182,"Stoker, navire",8162,"Stoker, ship"
2261,Stomatologue,2222,Stomatologist
7113,Tailleur de pierre,7122,Stonecutter
7321,"Stonehand, impression",7341,"Stonehand, printing"
7113,Maçon,7122,Stonemason
7113,Tailleur de pierre,7113,Stoneworker
4321,Magasinier,4131,Storekeeper
2655,Conteur,2455,Storyteller
7516,"Stover, tabac",7416,"Stover, tobacco"
2422,Stratège,2419,Strategist
2114,Stratigraphe,2114,Stratigrapher
7535,"Civière, cuir",7441,"Stretcher, leather"
7535,"Brancard, peau",7441,"Stretcher, pelt"
9329,"Gréviste, forgeron",9322,"Striker, blacksmith's"
7312,"Stringer, piano",7312,"Stringer, piano"
6224,"Décapant, graisse",6154,"Stripper, blubber"
7318,"Strip-teaseuse, bobine",7432,"Stripper, bobbin"
6210,"Décapant, écorce de liège",6141,"Stripper, cork bark"
7511,"Strip-teaseuse, intestin",7411,"Stripper, gut"
2653,"Strip-teaseuse, boîte de nuit",3473,"Stripper, nightclub"
7516,"Décapant, tabac",7416,"Stripper, tobacco"
9215,Grubber de souche,9212,Stump-grubber
7511,"Étourdissant, animal",7411,"Stunner, animal"
3435,Cascadeur,3474,Stuntman
3435,Cascadeuse,3474,Stuntwoman
5141,"Styliste, coiffure",5141,"Stylist, hair"
2642,Sous-éditeur,2451,Sub-editor
110,"Sous-lieutenant, marine",110,"Sublieutenant, navy"
310,"Submariner, marine",110,"Submariner, navy"
2643,Sous-titreur,2444,Subtitler
5153,"Surintendant, bâtiment",9141,"Superintendent, building"
4323,"Surintendant, employé de bureau : barge",4131,"Superintendent, clerical: barge"
4323,"Surintendant, bureau : cargaison",4131,"Superintendent, clerical: cargo"
4323,"Surintendant, employé de bureau : traversier",4131,"Superintendent, clerical: ferry"
4323,"Surintendant, clérical : quai",4131,"Superintendent, clerical: quay"
4323,"Surintendant, employé de bureau : chemin de fer (dépôt)",4131,"Superintendent, clerical: railway (depot)"
4323,"Surintendant, bureau : transport routier (dépôt)",4131,"Superintendent, clerical: road transport (depot)"
4323,"Surintendant, bureau : transport routier (trafic)",4131,"Superintendent, clerical: road transport (traffic)"
4323,"Surintendant, bureau : transport par eau (terminal)",4131,"Superintendent, clerical: water transport (terminal)"
4323,"Surintendant, bureau : quai",4131,"Superintendent, clerical: wharf"
3123,"Surintendant, construction",1223,"Superintendent, construction"
3152,"Surintendant, marine : pont",3142,"Superintendent, marine: deck"
3151,"Surintendant, marine : technique",3141,"Superintendent, marine: technical"
1349,"Surintendant, police",1229,"Superintendent, police"
1324,"Surintendant, exploitation ferroviaire",1226,"Superintendent, rail operations"
2636,"Supérieure, mère",2460,"Superior, mother"
2132,"Superviseur, vulgarisation agricole",3213,"Supervisor, agricultural extension"
7232,"Superviseur, maintenance des aéronefs",7232,"Supervisor, aircraft maintenance"
3122,"Superviseur, assemblage",8280,"Supervisor, assembly"
3122,"Superviseur, assemblage : produits électriques",8282,"Supervisor, assembly: electrical products"
3122,"Superviseur, assemblage : produits électroniques",8283,"Supervisor, assembly: electronic products"
3122,"Superviseur, assemblage : produits mécaniques",8281,"Supervisor, assembly: mechanical products"
3122,"Superviseur, assemblage : produits métalliques",8284,"Supervisor, assembly: metal products"
3122,"Superviseur, assemblage : produits en carton",8286,"Supervisor, assembly: paperboard products"
3122,"Superviseur, assemblage : produits en plastique",8284,"Supervisor, assembly: plastic products"
3122,"Superviseur, assemblage : produits en caoutchouc",8284,"Supervisor, assembly: rubber products"
3122,"Superviseur, assemblage : produits textiles",8286,"Supervisor, assembly: textile products"
3122,"Superviseur, assemblage : produits du bois",8285,"Supervisor, assembly: wood products"
3122,"Superviseur, chaîne de montage automatisée",8171,"Supervisor, automated assembly line"
3123,"Superviseur, construction de bâtiments",7129,"Supervisor, building construction"
3123,"Superviseur, opérations de bâtiment",7129,"Supervisor, building operations"
3123,"Superviseur, projet de construction",7129,"Supervisor, building project"
3123,"Superviseurs, bâtiment",7129,"Supervisor, building site"
3341,"Superviseur, centre d’appels",4222,"Supervisor, call centre"
5222,"Superviseur, caisse",4211,"Supervisor, checkout"
3341,"Superviseur, employé de bureau",3439,"Supervisor, clerical"
3123,"Superviseur, construction",7129,"Supervisor, construction"
3123,"Superviseur, chantier de construction",7129,"Supervisor, construction site"
3341,"Superviseur, centre de contact",4222,"Supervisor, contact centre"
3312,"Superviseur, crédit : évaluation du crédit ou du financement",3419,"Supervisor, credit: assessing credit or finance"
3341,"Superviseur, saisie des données",4113,"Supervisor, data entry"
3341,"Superviseurs, travail de bureau",4141,"Supervisor, filing clerks"
3122,"Superviseur, finition",8290,"Supervisor, finishing"
5151,"Intendants et superviseurs des services de nettoyage de bureaux, des hôtels et d'autres établissements",5121,"Supervisor, housekeeping: hotel"
4227,"Superviseur, études de marché : entrevue",4190,"Supervisor, market research: interviewing"
3252,"Superviseur, unité des dossiers médicaux",4143,"Supervisor, medical records unit"
3121,"Superviseurs, mines",7111,"Supervisor, mine"
3121,"Superviseur, exploitation minière",7111,"Supervisor, mining"
3341,"Superviseur, commis du personnel",4190,"Supervisor, personnel clerks"
3122,"Superviseurs, industries manufacturières",8170,"Supervisor, production: manufacturing"
3121,"Superviseur, production : exploitation minière",7111,"Supervisor, production: mining"
3121,"Superviseur, carrière",7111,"Supervisor, quarry"
5222,"Superviseur, assistants de vente",5220,"Supervisor, sales assistants"
3121,"Superviseur, quart de travail : exploitation minière",7111,"Supervisor, shift: mining"
5222,"Superviseurs, magasins",5220,"Supervisor, shop"
3123,"Superviseur, chantier : construction",7129,"Supervisor, site: construction"
5222,"Superviseur, supermarché",5220,"Supervisor, supermarket"
3341,"Superviseur, standard téléphonique",4222,"Supervisor, switchboard"
3341,"Superviseur, dactylographe",4111,"Supervisor, typist"
3121,"Superviseur, souterrain : mine",7111,"Supervisor, underground: mine"
3412,"Superviseure, refuge pour femmes",3460,"Supervisor, women's shelter"
3341,"Superviseur, traitement de texte",4112,"Supervisor, word processing"
3123,"Superviseur, travaux : bâtiment ou construction",7129,"Supervisor, works: building or construction"
3512,"Support, ordinateur",3121,"Support, computer"
3512,"Support, internet",3121,"Support, internet"
3512,"Support, informatique",3121,"Support, IT"
2212,Chirurgien,2221,Surgeon
2212,"Chirurgien, cardiologie",2221,"Surgeon, cardiology"
2212,"Chirurgien, cardiothoracique",2221,"Surgeon, cardiothoracic"
2261,"Chirurgien, dentaire",2222,"Surgeon, dental"
2261,"Chirurgien, maxillo-facial",2222,"Surgeon, maxillofacial"
2212,"Chirurgien, médical",2221,"Surgeon, medical"
2212,"Chirurgien, neurochirurgie",2221,"Surgeon, neurosurgery"
2261,"Chirurgien, oral",2222,"Surgeon, oral"
2212,"Chirurgien, orthopédiste",2221,"Surgeon, orthopaedic"
2212,"Chirurgien, ostéopathe",2221,"Surgeon, osteopathic"
2212,"Chirurgien, plastique",2221,"Surgeon, plastic"
2212,"Chirurgien, thoracique",2221,"Surgeon, thoracic"
2250,"Chirurgien, vétérinaire",2223,"Surgeon, veterinary"
2165,"Arpenteur, aérien",2148,"Surveyor, aerial"
3112,"Arpenteur, bâtiment",3151,"Surveyor, building"
2165,"Arpenteur, cadastre",2148,"Surveyor, cadastral"
2151,"Arpenteur, électrique",2143,"Surveyor, electrical"
2165,"Arpenteur, géodésique",2148,"Surveyor, geodesic"
2165,Cartographes et géomètres,2148,"Surveyor, hydrographic"
2165,"Arpenteur, terrain",2148,"Surveyor, land"
3115,"Arpenteur, marine",3115,"Surveyor, marine"
4227,"Géomètre, étude de marché",4190,"Surveyor, market research"
2165,"Arpenteur, mine",2148,"Surveyor, mine"
2165,"Arpenteur, photogrammétrique",2148,"Surveyor, photogrammetric"
2165,"Arpenteur, photographique",2148,"Surveyor, photographic"
2149,"Arpenteur, quantité",2149,"Surveyor, quantity"
4227,"Arpenteur, téléphone",4190,"Surveyor, telephone"
2165,"Arpenteur, topographique",2148,"Surveyor, topographic"
9215,"Swamper, exploitation forestière",9212,"Swamper, logging"
7133,"Ramoneur, cheminée",7143,"Sweep, chimney"
9112,"Balayeuse, plancher",9132,"Sweeper, floor"
9613,"Balayeuse, parc",9162,"Sweeper, park"
9613,Balayeurs et manoeuvres assimilés,9162,"Sweeper, street"
9613,"Balayeuse, cour",9162,"Sweeper, yard"
7531,Tailleur,7433,Tailor
7531,"Tailleur, retouche",7433,"Tailor, alteration"
7531,"Tailleur, sur mesure",7433,"Tailor, bespoke"
7531,"Tailleur, fourrure",7434,"Tailor, fur"
7531,"Tailleurs, couturiers, fourreurs, modistes et chapeliers",7433,"Tailor, garment: made-to-measure"
7531,"Tailleur, vêtement : prêt-à-porter",7433,"Tailor, garment: ready-to-wear"
7531,"Tailleur, théâtral",7433,"Tailor, theatrical"
7536,"Décollage, finition des chaussures",7442,"Taker-off, footwear finishing"
7322,"Taker-off, presse à imprimer",7341,"Taker-off, printing press"
2636,Talapoin,2460,Talapoin
7535,Tanneur,7441,Tanner
6112,"Tapper, érable : sirop",6112,"Tapper, maple: syrup"
6112,"Tapper, pin: résine",6112,"Tapper, pine: resin"
6112,"Tapper, caoutchouc",6112,"Tapper, rubber"
6112,"Tapper, tout-petit",6112,"Tapper, toddy"
7515,"Dégustateur, café",7415,"Taster, coffee"
7515,Dégustateurs et classeurs de denrées alimentaires et de boissons,7415,"Taster, food"
7515,"Dégustateur, jus",7415,"Taster, juice"
7515,"Dégustateur, liqueur",7415,"Taster, liquor"
7515,"Dégustateur, thé",7415,"Taster, tea"
7515,"Dégustateur, vin",7415,"Taster, wine"
3435,Tatoueur,3471,Tattooist
3433,Taxidermiste,3211,Taxidermist
2131,Taxonomiste,2211,Taxonomist
3422,"Enseignant, pont",3475,"Teacher, bridge"
2330,"Professeurs, enseignement secondaire",2320,"Teacher, college: secondary education"
2320,"Enseignant, collège: professionnel (éducation)",2320,"Teacher, college: vocational (education)"
2355,Autres professeurs de disciplines artistiques,2359,"Teacher, dance school"
2355,"Professeur, danse: cours particuliers",2359,"Teacher, dance: private tuition"
2355,"Professeur, théâtre: cours particuliers",2359,"Teacher, drama: private tuition"
2353,"Enseignant, EFL",2359,"Teacher, EFL"
2353,"Professeur, anglais langue seconde",2359,"Teacher, English as a second language"
2353,"Enseignant, ESL",2359,"Teacher, ESL"
2352,"Enseignant, pour les aveugles",2340,"Teacher, for the blind"
2352,"Enseignant, pour les sourds",2340,"Teacher, for the deaf"
2352,"Maître, pour les idiots",2340,"Teacher, for the dumb"
2352,"Enseignant, pour les handicapés mentaux",2340,"Teacher, for the mentally handicapped"
2352,"Enseignant, pour les handicapés physiques",2340,"Teacher, for the physically handicapped"
2354,"Professeur, guitare: cours particuliers",2359,"Teacher, guitar: private tuition"
1345,"Enseignant, chef d’établissement",1229,"Teacher, head"
2330,"Enseignant, lycée",2320,"Teacher, high school"
2353,"Professeur, langue intensive",2359,"Teacher, intensive language"
2342,"Enseignant, jardin d’enfants",2332,"Teacher, kindergarten"
2342,"Enseignant, jardin d’enfants : professionnel associé",3320,"Teacher, kindergarten: associate professional"
2352,"Enseignant, soutien à l’apprentissage ",2340,"Teacher, learning support "
2353,"Enseignant, éducation des migrants",2359,"Teacher, migrant education"
2354,Autres professeurs de musique,2359,"Teacher, music: private tuition"
2342,"Enseignante, crèche",2332,"Teacher, nursery"
2342,"Enseignante, crèche : professionnelle associée",3320,"Teacher, nursery: associate professional"
2352,"Enseignant, d’enfants surdoués",2340,"Teacher, of gifted children"
2352,"Enseignant, des malentendants",2340,"Teacher, of the hearing impaired"
2352,"Enseignant, des malvoyants",2340,"Teacher, of the sight impaired"
2355,"Professeur, peinture: cours particuliers",2359,"Teacher, painting: private tuition"
2354,"Professeur, piano: cours particuliers",2359,"Teacher, piano: private tuition"
2353,"Professeur, langage pratique",2359,"Teacher, practical language"
2342,"Enseignant, enseignement préprimaire",2332,"Teacher, pre-primary education"
2342,"Enseignant, enseignement préprimaire : professionnel associé",3320,"Teacher, pre-primary education: associate professional"
2342,"Enseignant, préscolaire ",3320,"Teacher, pre-school "
2341,"Enseignant, enseignement primaire",2331,"Teacher, primary education"
2341,"Enseignant, enseignement primaire : professionnel associé",2331,"Teacher, primary education: associate professional"
2341,"Enseignant, école primaire",2331,"Teacher, primary school"
2352,"Enseignant, rattrapage",2340,"Teacher, remedial"
2355,"Professeur, sculpture : cours particuliers",2359,"Teacher, sculpture: private tuition"
2353,Autres professeurs de langues,2359,"Teacher, second language"
2330,"Enseignant, école secondaire",2320,"Teacher, secondary school"
2354,"Professeur, chant: cours particuliers",2359,"Teacher, singing: private tuition"
2352,"Enseignants, éducation spécialisée",2340,"Teacher, special education"
2352,"Enseignant, éducation de l’enfance en difficulté : troubles d’apprentissage ",2340,"Teacher, special education: learning disabilities "
2310,"Enseignant, université",2310,"Teacher, university"
2354,"Professeur, violon: cours particuliers",2359,"Teacher, violin: private tuition"
2320,"Professeurs, enseignement technique et professionnel",2320,"Teacher, vocational education"
7318,"Teaser, textiles",7431,"Teaser, textiles"
3230,"Technicien, acupuncture",3241,"Technician, acupuncture"
3142,"Technicien, agronomie",3212,"Technician, agronomy"
3155,Techniciens de la sécurité aérienne,3145,"Technician, air traffic safety"
7232,"Technicien, service d’aéronefs",7232,"Technician, aircraft service"
3259,"Technicien, anesthésie ",3229,"Technician, anaesthesia "
3141,"Technicien, anatomie",3211,"Technician, anatomy"
3142,"Technicien, aquaculture ",3213,"Technician, aquaculture "
3143,"Technicien, arboriculture",3212,"Technician, arboriculture"
3111,"Technicien, astronomie",3111,"Technician, astronomy"
3211,"Technicien, équipement audiométrique",3133,"Technician, audiometric equipment"
7231,"Technicien, service des systèmes de freinage automobile",7231,"Technician, automotive brakes systems service"
7232,"Technicien, maintenance aéronautique",7232,"Technician, aviation maintenance"
7421,"Technicien, avionique",7243,"Technician, avionics"
3230,"Technicien, ayurvédique",3241,"Technician, ayurvedic"
3141,"Technicien, bactériologie",3211,"Technician, bacteriology"
3141,"Technicien, biochimie",3211,"Technician, biochemistry"
3141,"Technicien, biologie",3211,"Technician, biology"
3141,"Technicien, biophysique",3211,"Technician, biophysics"
3212,"Technicien, banque de sang",3211,"Technician, blood-bank"
3141,"Technicien, botanique",3211,"Technician, botany"
3521,"Technicien, radiodiffusion",3132,"Technician, broadcasting"
2240,"Technicienne, césarienne",3221,"Technician, caesarean section"
9129,"Technicien, nettoyage de tapis",9132,"Technician, carpet cleaning"
3133,"Technicien, procédé chimique",3116,"Technician, chemical process"
3111,"Technicien, chimie",3111,"Technician, chemistry"
7422,"Technicien, communications : télécommunications",7244,"Technician, communications: telecommunications"
3512,"Techniciens des technologies de l'information et des communications, soutien aux utilisateurs",3121,"Technician, computer support"
7422,"Technicien, informatique : matériel",7243,"Technician, computer: hardware"
3513,"Technicien, informatique : réseau",3121,"Technician, computer: network"
3512,"Technicien, ordinateur : support utilisateur",3121,"Technician, computer: user support"
3142,"Technicien, recherche sur les cultures",3212,"Technician, crop research"
3433,"Technicien, curatorial",3471,"Technician, curatorial"
3512,"Technicien, support du service client : informatique",3121,"Technician, customer service support: computing"
3212,"Technicien, cytologie",3211,"Technician, cytology"
3142,"Technicien, laiterie",3213,"Technician, dairy"
8132,"Technicien, chambre noire",7344,"Technician, darkroom"
3214,"Technicien, dentaire",7311,"Technician, dental"
3252,"Technicien, registre des maladies",4143,"Technician, disease registry"
3213,"Technicien, distribution",3228,"Technician, dispensing"
7126,"Technicien, drain",7136,"Technician, drain"
3141,"Technicien, écologie",3211,"Technician, ecology"
3211,"Technicien, équipement électrocardiographique",3133,"Technician, electrocardiographic equipment"
3211,"Technicien, équipement électroencéphalographique",3133,"Technician, electroencephalographic equipment"
7321,"Technicien, prépresse électronique",7341,"Technician, electronic pre-press"
3258,"Technicien, médical d’urgence",5132,"Technician, emergency medical"
3512,"Technicien, utilisateur final : informatique",3121,"Technician, end user: computing"
3115,"Technicien, ingénierie : aéronautique",3115,"Technician, engineering: aeronautics"
3115,"Technicien, ingénierie: agricole (machines)",3115,"Technician, engineering: agricultural (machinery)"
3115,"Technicien, ingénierie : climatisation",3115,"Technician, engineering: air-conditioning"
3115,"Technicien, ingénierie : automobile",3115,"Technician, engineering: automotive"
3116,Techniciens en chimie industrielle,3116,"Technician, engineering: chemical"
3116,"Technicien, ingénierie: procédé chimique",3116,"Technician, engineering: chemical process"
3112,Techniciens du génie civil,3112,"Technician, engineering: civil"
3114,"Technicien, ingénierie : conception de matériel informatique",3114,"Technician, engineering: computer hardware design"
3112,"Technicien, ingénierie : construction",3112,"Technician, engineering: construction"
3115,"Technicien, ingénierie : diesel (moteurs)",3115,"Technician, engineering: diesel (engines)"
3113,"Technicien, ingénierie : éclairage électrique",3113,"Technician, engineering: electric illumination"
3113,"Technicien, ingénierie : transmission d’énergie électrique",3113,"Technician, engineering: electric power transmission"
3113,Techniciens en électricité,3113,"Technician, engineering: electrical"
3114,Techniciens en électronique,3114,"Technician, engineering: electronics"
3115,"Technicien, ingénierie : gaz (turbines)",3115,"Technician, engineering: gas (turbines)"
3115,"Technicien, ingénierie : chauffage",3115,"Technician, engineering: heating"
3115,"Technicien, ingénierie : industriel (machines et outils)",3115,"Technician, engineering: industrial (machinery and tools)"
3119,"Technicien, ingénierie : efficacité industrielle",3119,"Technician, engineering: industrial efficiency"
3119,"Technicien, ingénierie : aménagement industriel",3119,"Technician, engineering: industrial layout"
3114,"Technicien, ingénierie : instrumentation",3114,"Technician, engineering: instrumentation"
3115,"Technicien, ingénierie : combustion interne",3115,"Technician, engineering: internal combustion"
3115,"Technicien, ingénierie : moteur à réaction",3115,"Technician, engineering: jet engine"
3115,"Technicien, ingénierie : locomotive (moteurs)",3115,"Technician, engineering: locomotive (engines)"
3115,"Technicien, ingénierie : lubrification",3115,"Technician, engineering: lubrication"
3115,"Technicien, ingénierie : marine",3115,"Technician, engineering: marine"
3115,Techniciens en construction mécanique,3115,"Technician, engineering: mechanical"
3115,"Technicien, ingénierie : mécatronique",3115,"Technician, engineering: mechatronics"
3119,"Technicien, ingénierie: méthodes",3119,"Technician, engineering: methods"
3117,"Technicien, ingénierie : mines",3117,"Technician, engineering: mining"
3115,"Technicien, ingénierie : moteur",3115,"Technician, engineering: motor"
3116,"Technicien, ingénierie : gaz naturel (production et distribution)",3116,"Technician, engineering: natural gas (production and distribution)"
3115,"Technicien, ingénierie : naval",3115,"Technician, engineering: naval"
3115,"Technicien, ingénierie : énergie nucléaire",3115,"Technician, engineering: nuclear power"
3116,"Technicien, ingénierie : pétrole",3116,"Technician, engineering: petroleum"
3117,"Technicien, ingénierie : extraction de pétrole et de gaz naturel",3117,"Technician, engineering: petroleum and natural gas extraction"
3119,"Technicien, ingénierie : planification",3119,"Technician, engineering: planning"
3119,"Technicien, ingénierie : production",3119,"Technician, engineering: production"
3522,"Technicien, ingénierie : radar",3114,"Technician, engineering: radar"
3522,"Technicien, ingénierie : radio",3114,"Technician, engineering: radio"
3115,"Technicien, ingénierie : réfrigération",3115,"Technician, engineering: refrigeration"
3119,"Technicien, ingénierie : sécurité",3119,"Technician, engineering: safety"
3114,"Technicien, ingénierie : semi-conducteurs",3114,"Technician, engineering: semiconductors"
3115,"Technicien, ingénierie : navire (construction)",3115,"Technician, engineering: ship (construction)"
3522,"Technicien, ingénierie : systèmes de signalisation",3114,"Technician, engineering: signal systems"
3511,"Techniciens des technologies de l'information et des communications, opérations",3121,"Technician, engineering: systems (computers)"
3119,"Technicien, ingénierie : systèmes (sauf ordinateurs)",3119,"Technician, engineering: systems (except computers)"
3522,Techniciens de télécommunications,3114,"Technician, engineering: telecommunications"
3522,"Technicien, ingénierie: télégraphe",3114,"Technician, engineering: telegraph"
3522,"Technicien, ingénierie : téléphone",3114,"Technician, engineering: telephone"
3119,"Technicien, ingénierie : étude du temps et du mouvement",3119,"Technician, engineering: time and motion study"
3119,"Technicien, ingénierie : valeur",3119,"Technician, engineering: value"
3119,"Technicien, ingénierie : alternance",3119,"Technician, engineering: work study"
3142,"Technicien, grandes cultures",3213,"Technician, field crop"
3141,"Technicien, pêche",3211,"Technician, fisheries"
3142,"Technicien, floriculture",3213,"Technician, floriculture"
3119,Techniciens des sciences physiques et techniques non classés ailleurs,3119,"Technician, forensic science"
3143,"Technicien, arpentage forestier",3212,"Technician, forest survey"
3143,"Techniciens, sylviculture",3212,"Technician, forestry"
3433,"Techniciens de galeries d'art, de musées et de bibliothèques",3471,"Technician, gallery"
3141,"Technicien, génétique",3211,"Technician, genetics"
3111,"Technicien, géologie",3111,"Technician, geology"
3111,Techniciens des sciences chimiques et physiques,3111,"Technician, geophysics"
3112,"Technicien, géotechnique",3151,"Technician, geotechnical"
3212,"Technicien, hématologie",3211,"Technician, haematology"
7422,"Technicien, matériel : ordinateurs",7243,"Technician, hardware: computers"
3252,"Technicien, information sur la santé",4143,"Technician, health information"
3214,"Technicien, aide auditive",7311,"Technician, hearing aid"
3512,"Technicien, helpdesk : informatique",3121,"Technician, helpdesk: computing"
3141,"Technicien, herbier",3211,"Technician, herbarium"
3212,"Technicien, histologie",3211,"Technician, histology"
3230,"Technicien, homéopathie",3241,"Technician, homeopathy"
3142,"Techniciens, agriculture et élevage",3212,"Technician, horticultural"
8131,"Technicien, cellule chaude ",8159,"Technician, hot cell "
3255,"Technicien, hydrothérapie",3226,"Technician, hydrotherapy"
3512,"Technicien, service d’assistance Internet",3121,"Technician, internet helpdesk"
3433,"Technicien, bibliothèque",3439,"Technician, library"
3141,"Technicien, sciences de la vie",3211,"Technician, life science"
3435,"Technicien, éclairage",3474,"Technician, lighting"
3211,"Technicien, imagerie par résonance magnétique",3133,"Technician, magnetic resonance imaging"
3211,"Technicien, mammographie",3133,"Technician, mammography"
3115,"Technicien, mécatronique : ingénierie",3115,"Technician, mechatronics: engineering"
7231,"Technicien, mécatronique : entretien des véhicules automobiles",7231,"Technician, mechatronics: servicing motor vehicles"
3212,Techniciens de laboratoire médical,3211,"Technician, medical laboratory"
3211,"Technicien, équipement de radiographie médicale",3133,"Technician, medical radiography equipment"
3252,Techniciens de dossiers médicaux,4143,"Technician, medical records"
3141,Techniciens des sciences de la vie (à l'exception de la médecine),3211,"Technician, medical science"
3211,"Technicien, échographie médicale",3133,"Technician, medical ultrasound"
3211,"Technicien, équipement médical à rayons X",3133,"Technician, medical x-ray equipment"
3117,"Techniciens des mines, techniciens métallurgistes",3117,"Technician, metallurgical"
3117,"Technicien, métallurgie",3117,"Technician, metallurgy"
3111,"Technicien, météorologie",3111,"Technician, meteorology"
7231,"Technicien, service des moteurs de véhicules automobiles et des systèmes d’alimentation en carburant",7231,"Technician, motor vehicle engine and fuel systems service"
7231,"Technicien, service mécatronique automobile",7231,"Technician, motor vehicle mechatronics service"
7231,"Technicien, service automobile",7231,"Technician, motor vehicle service"
3211,"Technicien, IRM",3133,"Technician, MRI"
3433,"Technicien, musée",3471,"Technician, museum"
3513,"Techniciens, réseaux et systèmes d'ordinateurs",3121,"Technician, network support"
3211,Techniciens d'appareils électromédicaux,3133,"Technician, nuclear medicine"
3111,"Technicien, océanographie",3111,"Technician, oceanography"
3142,"Technicien, olériculture",3212,"Technician, olericulture"
3214,"Technicien, orthopédie",3226,"Technician, orthopaedic"
3214,"Technicien, orthèse",7311,"Technician, orthotic"
3212,"Technicien, pathologie",3211,"Technician, pathology"
3212,"Technicien, laboratoire de pathologie",3211,"Technician, pathology laboratory"
7544,"Technicien, lutte antiparasitaire",7143,"Technician, pest control"
3213,Techniciens et assistants pharmaciens et préparateurs en pharmacie,3228,"Technician, pharmaceutical"
3141,"Technicien, pharmacologie",3211,"Technician, pharmacology"
3213,"Technicien, pharmacie",3228,"Technician, pharmacy"
7421,"Technicien, photocopieuse",7243,"Technician, photocopy machine"
3255,"Technicien, réadaptation physique",3226,"Technician, physical rehabilitation"
3111,"Technicien, physique",3111,"Technician, physics"
3141,"Technicien, physiologie",3211,"Technician, physiology"
3255,"Technicien, physiothérapie",3226,"Technician, physiotherapy"
3141,"Technicien, sélection végétale ",3211,"Technician, plant breeding "
3211,"Technicien, polysomnographie",3133,"Technician, polysomnography"
3142,"Technicien, pomologie",3212,"Technician, pomology"
9129,"Technicien, piscine : nettoyage",9132,"Technician, pool: cleaning"
3142,"Technicien, volaille",3213,"Technician, poultry"
3134,"Technicien, contrôle des procédés : production de gaz de houille",8155,"Technician, process control: coal gas production"
3214,Techniciens de prothèses médicales et dentaires,3226,"Technician, prosthetic"
3139,"Technicien, pâte à papier",8142,"Technician, pulping"
3119,"Technicien, quantité : arpentage",3119,"Technician, quantity: surveying"
3211,"Technicien, radiothérapie",3133,"Technician, radiation therapy"
3134,"Technicien, procédé de raffinage ",8155,"Technician, refinery process "
3259,Professions intermédiaires de la santé non classées ailleurs,3229,"Technician, respiratory therapy "
